,target,feature,weight
17822,B-NAME,-1:word.lower():msi,0.133963
17823,B-NAME,-1:word.lower():gea,0.133888
17824,B-NAME,+1:word.lower():source,0.133738
17825,B-NAME,+1:word.lower():061,0.133692
17826,B-NAME,word[-3:]:JJ,0.133692
17827,B-NAME,word[:3]:JJ,0.133692
17828,B-NAME,word.lower():jj,0.133692
17829,B-NAME,word.lower():mgo,0.133663
17830,B-NAME,-1:word.lower():morgen,0.133663
17831,B-NAME,word[-3:]:MGO,0.133663
17832,B-NAME,+1:word.lower():3803d,0.133663
17833,B-NAME,word[:3]:MGO,0.133663
17834,B-NAME,word[:3]:106,0.133523
17835,B-NAME,word[-3:]:068,0.133523
17836,B-NAME,word.lower():1068,0.133523
17837,B-NAME,word[-3:]:830,0.133492
17838,B-NAME,word.lower():pg-830,0.133492
17839,B-NAME,word[-3:]:205,0.133466
17840,B-NAME,word[-3:]:PER,0.133357
17841,B-NAME,+1:word.lower():special,0.133344
17842,B-NAME,word[:3]:Mi,0.132874
17843,B-NAME,word[-3:]:Mi,0.132874
17844,B-NAME,word.lower():uv-5r,0.132323
17845,B-NAME,word[-3:]:-5R,0.132323
17846,B-NAME,+1:word.lower():666s,0.132323
17847,B-NAME,-1:word.lower():baofeng,0.132323
17848,B-NAME,-1:word.lower():cartridge,0.132227
17849,B-NAME,-1:word.lower():sarung,0.132132
17850,B-NAME,-1:word.lower():bendera,0.131945
17851,B-NAME,+1:word.lower():in,0.131688
17852,B-NAME,word[:3]:Cer,0.131457
17853,B-NAME,EOS,0.130664
17854,B-NAME,word.lower():lasebo,0.130391
17855,B-NAME,word.lower():watch,0.130301
17856,B-NAME,-1:word.lower():jacket,0.130149
17857,B-NAME,word.lower():ace3,0.129892
17858,B-NAME,word[-3:]:ce3,0.129892
17859,B-NAME,+1:word.lower():xpress,0.129868
17860,B-NAME,word.lower():5310,0.129868
17861,B-NAME,word[-3:]:310,0.129868
17862,B-NAME,word[:3]:531,0.129868
17863,B-NAME,+1:word.lower():jm-1,0.129621
17864,B-NAME,word.lower():9900,0.129621
17865,B-NAME,word.lower():kf-907cs,0.129576
17866,B-NAME,word[-3:]:7CS,0.129576
17867,B-NAME,word[:3]:KF-,0.129576
17868,B-NAME,-1:word.lower():dialogue,0.129253
17869,B-NAME,+1:word.lower():1008,0.129253
17870,B-NAME,word.lower():dgg,0.129253
17871,B-NAME,word[-3:]:DGG,0.129253
17872,B-NAME,word[:3]:DGG,0.129253
17873,B-NAME,word[:3]:KX-,0.129006
17874,B-NAME,word[-3:]:-TS,0.129006
17875,B-NAME,word.lower():kx-ts,0.129006
17876,B-NAME,+1:word.lower():505,0.129006
17877,B-NAME,word[:3]:Sen,0.128921
17878,B-NAME,word[-3:]:DAT,0.128913
17879,B-NAME,+1:word.lower():6339,0.128894
17880,B-NAME,+1:word.lower():classic,0.128562
17881,B-NAME,word.lower():pc780,0.128503
17882,B-NAME,word[:3]:PC7,0.128503
17883,B-NAME,-1:word.lower():plextone,0.128503
17884,B-NAME,+1:word.lower():over-ear,0.128503
17885,B-NAME,+1:word.lower():sapphire,0.128346
17886,B-NAME,word.lower():20446zl,0.128346
17887,B-NAME,word[-3:]:6ZL,0.128346
17888,B-NAME,word.lower():oatmeal,0.128331
17889,B-NAME,word[:3]:Oat,0.128331
17890,B-NAME,word.lower():mini,0.128232
17891,B-NAME,-1:word.lower():wimcycle,0.128108
17892,B-NAME,word[:3]:26,0.128108
17893,B-NAME,word.lower():26,0.128108
17894,B-NAME,word[-3:]:26,0.128108
17895,B-NAME,+1:word.lower():fatman,0.128108
17896,B-NAME,word[-3:]:6S,0.127758
17897,B-NAME,word[:3]:6S,0.127758
17898,B-NAME,+1:word.lower():wink,0.127751
17899,B-NAME,word.lower():cats,0.127751
17900,B-NAME,word.lower():x450,0.127712
17901,B-NAME,+1:word.lower():x450c,0.127712
17902,B-NAME,word[-3:]:450,0.127712
17903,B-NAME,word[:3]:RSC,0.127558
17904,B-NAME,-1:word.lower():boli,0.127558
17905,B-NAME,word.lower():rscw-6008,0.127558
17906,B-NAME,word[:3]:160,0.126786
17907,B-NAME,word[-3:]:700,0.126382
17908,B-NAME,word[:3]:Sol,0.126241
17909,B-NAME,word[-3:]:210,0.126183
17910,B-NAME,word[:3]:N22,0.125844
17911,B-NAME,word.lower():n22,0.125844
17912,B-NAME,word[-3:]:N22,0.125844
17913,B-NAME,+1:word.lower():celeron,0.125844
17914,B-NAME,word.lower():hr,0.1258
17915,B-NAME,word[:3]:HR,0.1258
17916,B-NAME,word[-3:]:HR,0.1258
17917,B-NAME,word[:3]:P23,0.125696
17918,B-NAME,word[-3:]:TSC,0.125696
17919,B-NAME,word.lower():p23-dtsc,0.125696
17920,B-NAME,-1:word.lower():pensil,0.125619
17921,B-NAME,word[:3]:Big,0.123946
17922,B-NAME,word.lower():big,0.123946
17923,B-NAME,word[-3:]:Big,0.123946
17924,B-NAME,word[-3:]:316,0.123833
17925,B-NAME,word.lower():lg,0.123807
17926,B-NAME,word[:3]:LG,0.123807
17927,B-NAME,word[-3:]:LG,0.123807
17928,B-NAME,word.lower():r15,0.123012
17929,B-NAME,word[:3]:R15,0.123012
17930,B-NAME,+1:word.lower():original-,0.123012
17931,B-NAME,word[-3:]:R15,0.123012
17932,B-NAME,-1:word.lower():power,0.121992
17933,B-NAME,word.lower():cdr2,0.121846
17934,B-NAME,-1:word.lower():andoer,0.121846
17935,B-NAME,word[-3:]:DR2,0.121846
17936,B-NAME,word[:3]:CDR,0.121846
17937,B-NAME,word[-3:]:One,0.121332
17938,B-NAME,word[-3:]:MOA,0.121321
17939,B-NAME,+1:word.lower():9720,0.121321
17940,B-NAME,word.lower():samoa,0.121321
17941,B-NAME,word[-3:]:SE,0.120831
17942,B-NAME,word[:3]:SE,0.120831
17943,B-NAME,word.lower():se,0.120831
17944,B-NAME,word.lower():jeju,0.1208
17945,B-NAME,+1:word.lower():fermented,0.1208
17946,B-NAME,word[:3]:Jej,0.1208
17947,B-NAME,+1:word.lower():oil,0.120755
17948,B-NAME,word[-3:]:ME,0.120751
17949,B-NAME,word[:3]:ME,0.120751
17950,B-NAME,-1:word.lower():metzeler,0.120751
17951,B-NAME,word[:3]:AC,0.120693
17952,B-NAME,word[-3:]:AC,0.120693
17953,B-NAME,word[:3]:Pas,0.120553
17954,B-NAME,word[:3]:Cou,0.120128
17955,B-NAME,word[-3:]:008,0.119986
17956,B-NAME,word[:3]:T-5,0.119764
17957,B-NAME,word.lower():t-5000,0.119764
17958,B-NAME,word.lower():xh-106,0.119714
17959,B-NAME,word[:3]:XH-,0.119714
17960,B-NAME,-1:word.lower():kenmaster,0.119714
17961,B-NAME,word[-3:]:93D,0.119004
17962,B-NAME,word[:3]:A45,0.119004
17963,B-NAME,word.lower():a456ur-ga093d,0.119004
17964,B-NAME,-1:word.lower():brown,0.118108
17965,B-NAME,word.lower():anak,0.118075
17966,B-NAME,word[:3]:204,0.117938
17967,B-NAME,word[-3:]:nti,0.117285
17968,B-NAME,word.lower():core,0.117209
17969,B-NAME,+1:word.lower():hyun,0.117184
17970,B-NAME,word[-3:]:Hwa,0.117184
17971,B-NAME,word[:3]:Hwa,0.117184
17972,B-NAME,word.lower():hwa,0.117184
17973,B-NAME,word.lower():se-s10,0.116761
17974,B-NAME,word[:3]:SE-,0.116761
17975,B-NAME,+1:word.lower():kalkulator,0.116688
17976,B-NAME,word[-3:]:eju,0.116299
17977,B-NAME,+1:word.lower():64gb,0.115614
17978,B-NAME,word[-3:]:ity,0.115261
17979,B-NAME,-1:word.lower():bolt,0.114925
17980,B-NAME,-1:word.lower():ac,0.114019
17981,B-NAME,word[-3:]:TOR,0.113988
17982,B-NAME,word[:3]:Ac,0.113827
17983,B-NAME,+1:word.lower():clinic,0.113827
17984,B-NAME,word[-3:]:Ac,0.113827
17985,B-NAME,-1:word.lower():converse,0.113195
17986,B-NAME,+1:word.lower():non,0.112847
17987,B-NAME,word[-3:]:Air,0.112313
17988,B-NAME,word.lower():flash,0.112132
17989,B-NAME,-1:word.lower():bosch,0.11177
17990,B-NAME,word[-3:]:cer,0.111739
17991,B-NAME,word[:3]:Nma,0.111633
17992,B-NAME,+1:word.lower():e5577c,0.11154
17993,B-NAME,word[-3:]:577,0.11154
17994,B-NAME,word.lower():e5577,0.11154
17995,B-NAME,word.lower():anti,0.111524
17996,B-NAME,-1:word.lower():yonex,0.111031
17997,B-NAME,word[-3:]:-11,0.110959
17998,B-NAME,word[-3:]:ata,0.11053
17999,B-NAME,+1:word.lower():new,0.110466
18000,B-NAME,word[-3:]:ung,0.109496
18001,B-NAME,word[:3]:New,0.109412
18002,B-NAME,word[-3:]:New,0.109412
18003,B-NAME,+1:word.lower():gold,0.108973
18004,B-NAME,+1:word.lower():nano,0.108849
18005,B-NAME,+1:word.lower():s10,0.108521
18006,B-NAME,-1:word.lower():100%,0.107881
18007,B-NAME,-1:postag:SC,0.107589
18008,B-NAME,word[:3]:XPE,0.10748
18009,B-NAME,word.lower():at-102,0.107368
18010,B-NAME,-1:word.lower():atman,0.107368
18011,B-NAME,word[:3]:AT-,0.107368
18012,B-NAME,word[:3]:ROG,0.106717
18013,B-NAME,word[-3:]:ROG,0.106717
18014,B-NAME,+1:word.lower():gl752vw,0.106717
18015,B-NAME,word[:3]:Gar,0.106602
18016,B-NAME,word.lower():100%,0.106432
18017,B-NAME,word[-3:]:00%,0.106432
18018,B-NAME,+1:word.lower():celana,0.106314
18019,B-NAME,+1:word.lower():mi,0.10609
18020,B-NAME,+1:word.lower():hair,0.105846
18021,B-NAME,word.lower():army,0.105698
18022,B-NAME,word[-3:]:kin,0.104661
18023,B-NAME,+1:word.lower():kompresor,0.103936
18024,B-NAME,+1:word.lower():untuk,0.103182
18025,B-NAME,word[:3]:Dog,0.102951
18026,B-NAME,word[-3:]:Dog,0.102951
18027,B-NAME,word[:3]:Ski,0.102746
18028,B-NAME,+1:word.lower():c,0.102352
18029,B-NAME,+1:word.lower():coklat,0.102306
18030,B-NAME,word[:3]:AMP,0.102245
18031,B-NAME,word[-3:]:ium,0.102168
18032,B-NAME,word[:3]:Dol,0.101714
18033,B-NAME,word.lower():pro,0.101502
18034,B-NAME,word[:3]:Van,0.101338
18035,B-NAME,word[-3:]:MI5,0.101239
18036,B-NAME,word[:3]:MI5,0.101239
18037,B-NAME,word.lower():mi5,0.101239
18038,B-NAME,+1:word.lower():180,0.100684
18039,B-NAME,word[-3:]:qua,0.100577
18040,B-NAME,word[-3:]:ump,0.099411
18041,B-NAME,word[-3:]:1A1,0.099288
18042,B-NAME,word[:3]:GA-,0.099288
18043,B-NAME,word.lower():ga-100-1a1,0.099288
18044,B-NAME,-1:word.lower():catenzo,0.098517
18045,B-NAME,+1:word.lower():1080p,0.097897
18046,B-NAME,word[:3]:MiP,0.097756
18047,B-NAME,word.lower():mipad,0.097756
18048,B-NAME,+1:word.lower():7.9,0.097756
18049,B-NAME,word[:3]:Ble,0.096709
18050,B-NAME,word[:3]:Ace,0.09664
18051,B-NAME,word[-3:]:ret,0.095919
18052,B-NAME,+1:word.lower():6+,0.095697
18053,B-NAME,word[-3:]:CB,0.094692
18054,B-NAME,word[:3]:CB,0.094692
18055,B-NAME,word.lower():cb,0.094692
18056,B-NAME,word[:3]:Mac,0.094668
18057,B-NAME,word.lower():me,0.094464
18058,B-NAME,word.lower():a516,0.093778
18059,B-NAME,word[-3:]:516,0.093778
18060,B-NAME,word[:3]:A51,0.093778
18061,B-NAME,word.lower():rca10,0.093239
18062,B-NAME,word[-3:]:A10,0.093239
18063,B-NAME,-1:word.lower():dbe,0.093239
18064,B-NAME,+1:word.lower():z1,0.092455
18065,B-NAME,word[-3:]:ook,0.092448
18066,B-NAME,word[:3]:Mi3,0.092271
18067,B-NAME,word[-3:]:Mi3,0.092271
18068,B-NAME,-1:word.lower():seiko,0.092171
18069,B-NAME,word.lower():snkn51k1,0.092171
18070,B-NAME,word[-3:]:1K1,0.092171
18071,B-NAME,word[:3]:SNK,0.092171
18072,B-NAME,+1:word.lower():sporty,0.092104
18073,B-NAME,+1:word.lower():pompa,0.091971
18074,B-NAME,-1:word.lower():gold,0.091407
18075,B-NAME,-1:word.lower():silicon,0.091062
18076,B-NAME,+1:word.lower():one,0.090941
18077,B-NAME,+1:word.lower():v5s,0.090748
18078,B-NAME,word.lower():hotrod,0.090744
18079,B-NAME,word[-3:]:rod,0.090744
18080,B-NAME,+1:word.lower():17,0.090179
18081,B-NAME,+1:word.lower():rca,0.089932
18082,B-NAME,-1:word.lower():benq,0.089803
18083,B-NAME,word.lower():gw2455h,0.089803
18084,B-NAME,word[:3]:GW2,0.089803
18085,B-NAME,+1:word.lower():flicker,0.089803
18086,B-NAME,+1:word.lower():mi3,0.089643
18087,B-NAME,word[-3:]:ats,0.089426
18088,B-NAME,word[-3:]:U11,0.089129
18089,B-NAME,word.lower():u11,0.089129
18090,B-NAME,word[:3]:U11,0.089129
18091,B-NAME,word.lower():find,0.088985
18092,B-NAME,word[-3:]:ind,0.088985
18093,B-NAME,word[:3]:LEN,0.088775
18094,B-NAME,word[-3:]:775,0.088716
18095,B-NAME,-1:word.lower():wd,0.0887
18096,B-NAME,+1:word.lower():optical,0.088522
18097,B-NAME,word.lower():m90,0.088522
18098,B-NAME,word[-3:]:M90,0.088522
18099,B-NAME,word[:3]:M90,0.088522
18100,B-NAME,+1:word.lower():passport,0.08844
18101,B-NAME,word[:3]:Aut,0.088308
18102,B-NAME,word[:3]:M,0.087738
18103,B-NAME,word.lower():m,0.087738
18104,B-NAME,word[-3:]:M,0.087738
18105,B-NAME,-1:word.lower():panasonic,0.087588
18106,B-NAME,word[:3]:Arm,0.086915
18107,B-NAME,word[:3]:Hea,0.086568
18108,B-NAME,+1:word.lower():6603,0.086127
18109,B-NAME,-1:word.lower():bluetooth,0.085779
18110,B-NAME,-1:word.lower():standard,0.085768
18111,B-NAME,-1:word.lower():untuk,0.0853
18112,B-NAME,+1:word.lower():white,0.084944
18113,B-NAME,word.lower():standard,0.084312
18114,B-NAME,+1:word.lower():box,0.08315
18115,B-NAME,+1:word.lower():8.4,0.083128
18116,B-NAME,word.lower():candy,0.082602
18117,B-NAME,word[:3]:MF6,0.081246
18118,B-NAME,+1:word.lower():ts9,0.081246
18119,B-NAME,word.lower():mf680,0.081246
18120,B-NAME,word[-3:]:680,0.081246
18121,B-NAME,-1:postag:SYM,0.080961
18122,B-NAME,word.lower():m557,0.080918
18123,B-NAME,word[:3]:M55,0.080918
18124,B-NAME,word[-3:]:557,0.080918
18125,B-NAME,-1:word.lower():bunny,0.080724
18126,B-NAME,"+1:word.lower():4/4s,",0.080724
18127,B-NAME,+1:postag:NND,0.080073
18128,B-NAME,word.lower():jr-108,0.079873
18129,B-NAME,word[-3:]:108,0.079873
18130,B-NAME,word[:3]:JR-,0.079873
18131,B-NAME,+1:word.lower():shield,0.079688
18132,B-NAME,word[:3]:Pla,0.079555
18133,B-NAME,word[-3:]:150,0.07942
18134,B-NAME,word.lower():silicone,0.079082
18135,B-NAME,+1:word.lower():skmei,0.079064
18136,B-NAME,-1:word.lower():expedition,0.078703
18137,B-NAME,word[-3:]:On5,0.078586
18138,B-NAME,word[:3]:On5,0.078586
18139,B-NAME,word.lower():on5,0.078586
18140,B-NAME,word.istitle(),0.078466
18141,B-NAME,word[-3:]:A5,0.078197
18142,B-NAME,word.lower():a5,0.078197
18143,B-NAME,word[:3]:A5,0.078197
18144,B-NAME,word.lower():couple,0.077978
18145,B-NAME,word.lower():verza,0.077541
18146,B-NAME,word[-3:]:rza,0.077541
18147,B-NAME,word[:3]:And,0.077287
18148,B-NAME,+1:word.lower():110,0.076972
18149,B-NAME,+1:word.lower():350ms,0.076686
18150,B-NAME,word[-3:]:ver,0.076494
18151,B-NAME,word[-3:]:ape,0.076275
18152,B-NAME,word[:3]:Air,0.075475
18153,B-NAME,word.lower():black,0.07535
18154,B-NAME,+1:word.lower():cash,0.074951
18155,B-NAME,word.lower():air,0.074934
18156,B-NAME,word[:3]:SAM,0.074888
18157,B-NAME,word[-3:]:ace,0.07305
18158,B-NAME,-1:word.lower():sandal,0.07299
18159,B-NAME,word[:3]:RCA,0.072748
18160,B-NAME,word.lower():x556,0.072728
18161,B-NAME,word[-3:]:556,0.072728
18162,B-NAME,-1:word.lower():5s,0.072557
18163,B-NAME,word.lower():hbs-750,0.07242
18164,B-NAME,word[:3]:HBS,0.07242
18165,B-NAME,word[-3:]:55H,0.07128
18166,B-NAME,word[-3:]:DMI,0.071001
18167,B-NAME,+1:word.lower():95es,0.070627
18168,B-NAME,-1:word.lower():samyang,0.0706
18169,B-NAME,-1:word.lower():ume,0.070567
18170,B-NAME,word[-3:]:360,0.070323
18171,B-NAME,word[:3]:Fla,0.069878
18172,B-NAME,word[:3]:SIL,0.069381
18173,B-NAME,word[:3]:Sil,0.069121
18174,B-NAME,word[:3]:Jum,0.068502
18175,B-NAME,word[-3:]:180,0.067869
18176,B-NAME,word[:3]:Ros,0.067171
18177,B-NAME,word[-3:]:lim,0.067079
18178,B-NAME,+1:word.lower():125,0.066712
18179,B-NAME,word[-3:]:oid,0.066219
18180,B-NAME,+1:word.lower():90,0.066015
18181,B-NAME,+1:word.lower():ram,0.064692
18182,B-NAME,+1:word.lower():m2,0.063291
18183,B-NAME,word[-3:]:ght,0.063135
18184,B-NAME,-1:hasNumber,0.061675
18185,B-NAME,-1:word.lower():dengan,0.061586
18186,B-NAME,+1:word.lower():5,0.0611
18187,B-NAME,-1:word.lower():cut,0.061079
18188,B-NAME,word[:3]:RED,0.060999
18189,B-NAME,word[:3]:Fro,0.06083
18190,B-NAME,word[:3]:S5,0.060751
18191,B-NAME,word[-3:]:S5,0.060751
18192,B-NAME,word.lower():dog,0.058934
18193,B-NAME,word[-3:]:S10,0.058808
18194,B-NAME,word[-3:]:UNG,0.058446
18195,B-NAME,+1:word.lower():live,0.05714
18196,B-NAME,-1:word.lower():skii,0.056422
18197,B-NAME,+1:word.lower():seri,0.055942
18198,B-NAME,+1:word.lower():essence,0.054426
18199,B-NAME,word[:3]:B49,0.05369
18200,B-NAME,word.lower():b490,0.05369
18201,B-NAME,+1:word.lower():59389243,0.05369
18202,B-NAME,word[:3]:Sta,0.053464
18203,B-NAME,word[:3]:Ver,0.051429
18204,B-NAME,-1:word.istitle(),0.051262
18205,B-NAME,+1:word.lower():green,0.050302
18206,B-NAME,word[-3:]:her,0.050211
18207,B-NAME,-1:word.lower():karpet,0.049571
18208,B-NAME,+1:word.lower():v,0.049101
18209,B-NAME,+1:word.lower():to,0.048693
18210,B-NAME,+1:word.lower():flip,0.047501
18211,B-NAME,word[-3:]:ood,0.04689
18212,B-NAME,+1:word.lower():6plus,0.046824
18213,B-NAME,word[-3:]:530,0.046277
18214,B-NAME,word.lower():t530,0.046277
18215,B-NAME,word[:3]:T53,0.046277
18216,B-NAME,word[-3:]:ate,0.046171
18217,B-NAME,+1:word.lower():m4,0.045092
18218,B-NAME,word[-3:]:490,0.044781
18219,B-NAME,word.lower():samsung,0.044176
18220,B-NAME,+1:word.lower():color,0.043049
18221,B-NAME,+1:word.lower():intel,0.042918
18222,B-NAME,+1:word.lower():murah,0.041707
18223,B-NAME,word.lower():mi,0.04123
18224,B-NAME,+1:word.lower():natural,0.039739
18225,B-NAME,+1:word.lower():alat,0.039362
18226,B-NAME,word.lower():galaxya9pro,0.038967
18227,B-NAME,+1:word.lower():1000,0.038458
18228,B-NAME,word[-3:]:ice,0.038309
18229,B-NAME,word[:3]:X55,0.037976
18230,B-NAME,+1:word.lower():3s,0.037871
18231,B-NAME,+1:word.lower():e5,0.037391
18232,B-NAME,word[:3]:IPh,0.035019
18233,B-NAME,word[:3]:Sho,0.034723
18234,B-NAME,word.lower():collagen,0.034509
18235,B-NAME,word[-3:]:750,0.033845
18236,B-NAME,word[:3]:Sam,0.032983
18237,B-NAME,+1:word.lower():12,0.03227
18238,B-NAME,-1:word.lower():infinix,0.032179
18239,B-NAME,word.lower():new,0.031685
18240,B-NAME,word.lower():mi3,0.030559
18241,B-NAME,-1:word.lower():acer,0.030543
18242,B-NAME,word[:3]:Sea,0.030323
18243,B-NAME,+1:word.lower():mesin,0.0301
18244,B-NAME,-1:word.lower():casing,0.030055
18245,B-NAME,word[-3:]:TER,0.029717
18246,B-NAME,word.lower():one,0.028019
18247,B-NAME,+1:word.lower():tab4,0.026252
18248,B-NAME,word[:3]:One,0.024996
18249,B-NAME,word[:3]:Cat,0.024995
18250,B-NAME,-1:word.lower():cotton,0.024656
18251,B-NAME,word.lower():x455lj-wx320t,0.024373
18252,B-NAME,word[-3:]:20T,0.024373
18253,B-NAME,+1:word.lower():bx801d,0.023177
18254,B-NAME,word.lower():x454ya,0.023177
18255,B-NAME,word[-3:]:4YA,0.023177
18256,B-NAME,-1:word.lower():inch,0.021891
18257,B-NAME,+1:word.lower():zoom,0.021731
18258,B-NAME,-1:postag:CD,0.02153
18259,B-NAME,word[-3:]:ara,0.021414
18260,B-NAME,+1:word.lower():j5,0.020392
18261,B-NAME,+1:word.lower():ultimate,0.019927
18262,B-NAME,+1:word.lower():4,0.019002
18263,B-NAME,word[-3:]:gen,0.017698
18264,B-NAME,+1:word.lower():e7,0.017645
18265,B-NAME,word[:3]:Max,0.017633
18266,B-NAME,+1:word.lower():premium,0.017576
18267,B-NAME,+1:word.lower():2017,0.017487
18268,B-NAME,+1:word.lower():grand,0.017384
18269,B-NAME,-1:word.lower():terbaru,0.017029
18270,B-NAME,word[-3:]:Tab,0.016796
18271,B-NAME,word[:3]:120,0.012439
18272,B-NAME,+1:word.lower():5/5s,0.011924
18273,B-NAME,+1:word.lower():8,0.010908
18274,B-NAME,word[:3]:Ant,0.010065
18275,B-NAME,word[-3:]:ple,0.00876
18276,B-NAME,+1:word.lower():mini,0.008648
18277,B-NAME,+1:word.lower():j7,0.006619
18278,B-NAME,word[:3]:Nat,0.00613
18279,B-NAME,+1:word.lower():10,0.004968
18280,B-NAME,word.lower():silver,0.003921
18281,B-NAME,word.lower():a3,0.001514
18282,B-NAME,word[-3:]:A3,0.001514
18283,B-NAME,word[:3]:A3,0.001514
18284,B-NAME,word[-3:]:der,0.000865
18285,B-NAME,word[-3:]:LED,-0.000756
18286,B-NAME,word.lower():j7,-0.001857
18287,B-NAME,word[-3:]:J7,-0.001857
18288,B-NAME,word[:3]:J7,-0.001857
18289,B-NAME,word[-3:]:ear,-0.003576
18290,B-NAME,+1:word.lower():iron,-0.003841
18291,B-NAME,word[-3:]:RIA,-0.004605
18292,B-NAME,+1:word.lower():biru,-0.00498
18293,B-NAME,word[:3]:ORI,-0.005199
18294,B-NAME,word.lower():tab,-0.005429
18295,B-NAME,+1:word.lower():6s,-0.00564
18296,B-NAME,word[:3]:Mar,-0.006455
18297,B-NAME,word[:3]:Not,-0.006495
18298,B-NAME,word[-3:]:eal,-0.007001
18299,B-NAME,word[-3:]:aby,-0.00876
18300,B-NAME,+1:word.lower():red,-0.013904
18301,B-NAME,word[:3]:990,-0.01476
18302,B-NAME,word[-3:]:NAL,-0.015634
18303,B-NAME,-1:word.lower():philips,-0.016069
18304,B-NAME,word.lower():slim,-0.016437
18305,B-NAME,+1:word.lower():bluetooth,-0.018174
18306,B-NAME,word[:3]:Pol,-0.019108
18307,B-NAME,+1:postag:NNP,-0.020005
18308,B-NAME,word[-3:]:PRO,-0.02039
18309,B-NAME,word[-3:]:780,-0.020895
18310,B-NAME,+1:word.lower():2016,-0.022088
18311,B-NAME,word.lower():led,-0.027119
18312,B-NAME,word.lower():s5,-0.02787
18313,B-NAME,+1:word.lower():garansi,-0.028419
18314,B-NAME,word[-3:]:tar,-0.028736
18315,B-NAME,word[:3]:Bab,-0.028961
18316,B-NAME,+1:word.lower():100,-0.030407
18317,B-NAME,word[-3:]:ONE,-0.030436
18318,B-NAME,-1:word.lower():cable,-0.032138
18319,B-NAME,+1:word.lower():hot,-0.033502
18320,B-NAME,+1:word.lower():fashion,-0.033859
18321,B-NAME,word[:3]:LED,-0.034617
18322,B-NAME,word[-3:]:ack,-0.034726
18323,B-NAME,word[:3]:SA0,-0.035181
18324,B-NAME,+1:word.lower():150,-0.0358
18325,B-NAME,word[:3]:Kar,-0.035813
18326,B-NAME,word.lower():4,-0.038024
18327,B-NAME,word[-3:]:4,-0.038024
18328,B-NAME,word[:3]:4,-0.038024
18329,B-NAME,-1:word.lower():black,-0.040131
18330,B-NAME,word[:3]:EX5,-0.040401
18331,B-NAME,word[-3:]:200,-0.040471
18332,B-NAME,+1:word.lower():protein,-0.042668
18333,B-NAME,word[:3]:Gol,-0.043433
18334,B-NAME,word[:3]:Tab,-0.044545
18335,B-NAME,"+1:word.lower():14""",-0.048276
18336,B-NAME,-1:word.lower():box,-0.049207
18337,B-NAME,word[:3]:Len,-0.049708
18338,B-NAME,word.isdigit(),-0.051575
18339,B-NAME,+1:word.istitle(),-0.053
18340,B-NAME,word[:3]:Tra,-0.055353
18341,B-NAME,word[:3]:1,-0.056849
18342,B-NAME,word[-3:]:1,-0.056849
18343,B-NAME,word.lower():1,-0.056849
18344,B-NAME,+1:word.lower():free,-0.058542
18345,B-NAME,+1:word.isupper(),-0.061907
18346,B-NAME,+1:word.lower():s5,-0.062542
18347,B-NAME,+1:postag:Z,-0.063674
18348,B-NAME,word[-3:]:and,-0.064894
18349,B-NAME,-1:word.lower():jual,-0.064943
18350,B-NAME,+1:word.lower():core,-0.065746
18351,B-NAME,+1:word.lower():silver,-0.06895
18352,B-NAME,word[:3]:Wat,-0.074831
18353,B-NAME,-1:word.lower():intel,-0.0757
18354,B-NAME,-1:word.lower():fossil,-0.078322
18355,B-NAME,-1:word.lower():bag,-0.082405
18356,B-NAME,-1:word.lower():canon,-0.082919
18357,B-NAME,stopword,-0.086585
18358,B-NAME,word[-3:]:ess,-0.086851
18359,B-NAME,-1:word.lower():iphone,-0.087749
18360,B-NAME,word[:3]:Bla,-0.0878
18361,B-NAME,postag:NN,-0.093172
18362,B-NAME,word[-3:]:100,-0.096048
18363,B-NAME,-1:word.lower():baterai,-0.098018
18364,B-NAME,+1:word.lower():plus,-0.098894
18365,B-NAME,word.lower():original,-0.100663
18366,B-NAME,-1:word.lower():for,-0.100722
18367,B-NAME,-1:word.lower():jbl,-0.109257
18368,B-NAME,word[:3]:Mag,-0.11033
18369,B-NAME,-1:postag:JJ,-0.113599
18370,B-NAME,-1:word.lower():[,-0.128096
18371,B-NAME,-1:word.lower():baby,-0.132698
18372,B-NAME,+1:word.lower():cream,-0.135588
18373,B-NAME,+1:word.lower():7,-0.137538
18374,B-NAME,word[:3]:Sha,-0.138612
18375,B-NAME,word[-3:]:ral,-0.145037
18376,B-NAME,word[-3:]:ion,-0.146587
18377,B-NAME,+1:word.lower():3,-0.147047
18378,B-NAME,word[-3:]:ard,-0.147111
18379,B-NAME,-1:word.lower():dan,-0.148013
18380,B-NAME,-1:postag:CC,-0.149088
18381,B-NAME,-1:word.isupper(),-0.150167
18382,B-NAME,word[:3]:500,-0.150981
18383,B-NAME,+1:word.lower():6,-0.154268
18384,B-NAME,-1:postag:FW,-0.156134
18385,B-NAME,word.lower():3,-0.201626
18386,B-NAME,word[-3:]:3,-0.201626
18387,B-NAME,word[:3]:3,-0.201626
18388,B-NAME,+1:word.lower():air,-0.204942
18389,B-NAME,word[-3:]:ang,-0.212965
